,42 South Street,49 Beekman Street,100 Duane Street,14 N. Moore Street,75 Canal Street,25 Pitt Street,222 East 2 Street,340 East 14 Street,253 Lafayette Street,42 Great Jones Street,108 East 13 Street,132 West 10 Street,440 West 38th Street,220 West 37 Street,150 West 19 Street,142 West 31 Street,14 East 18 Street,234 East 29 Street,238 East 40 Street,782 Eighth Avenue,215 W 58th Street,131 Amsterdam Avenue,207 West 77th Street,120 West 83 Street,165 East 51 Street,221 East 75 Street,159 East 85 Street,1367 Fifth Avenue,1836 Third Avenue,242 East 111 Street,2282 Third Avenue,145 West 100th St.,500 West 113 Street,111 West 133 Street,415 West 125 Street,513 West 161 Street,29 Vermilyea Avenue,363 Broome Street,530 West 43 Street,157 E 67th St,248 West 143 Street,503 West 139 Street,515 West 181 Street,124 Liberty Street,33 West 43 Street,227 Sixth Avenue,518 West 170 Street,20 Rear Bloomfield Street,341 East 143 Street,330 East 150th Street,720 Melrose Ave.,1155 Washington Ave.,1160 Ogden Ave.,618 East 138 Street,1226 Seneca Ave.,1781 Monroe Ave.,1901 Sedgwick Ave.,460 Cross Bronx Expressway,453 E 176 Street,1215 Intervale Ave.,2417 Webster Ave.,925 East Tremont Ave.,2928 Briggs Ave.,1689 Story Ave.,1843 White Plains Rd.,1518 Williamsbridge Road,1454 Astor Ave.,3431 White Plains Road,3446 Eastchester Road,755 East 233 Street,21 Asch Loop,2924 Bruckner Blvd.,3929 East Tremont Ave.,169 Schofield Street,4550 Henry Hudson Parkway E.,2225 Belmont Ave.,3025 Bailey Ave.,655 Prospect Ave.,1214 Castle Hill Ave.,1259 Morris Ave.,1655 Washington Ave,2175 Walton Ave.,172 Tillary Street,409 State Street,74 Middagh Street,274 Hicks Street,252 Lorraine St.,31 Richards Street,436 39th St,788 Union Street,395 4th Ave.,530 11th Street,494 Dean Street,489 Saint John's Place,1352 Saint John's Place,423 Ralph Ave.,25 Rockaway Ave.,940 Dekalb Avenue,32 Ralph Ave.,495 Hancock Street,701 Park Avenue,206 Monroe Street,850 Bedford Ave.,160 Carlton Ave.,26 Hooper Street,161 South 2nd Street,187 Union Ave.,205 Greenpoint Ave.,75 Richardson Street,1201 Grand Street,43 Morgan Ave.,650 Hart Street,392 Himrod Street,582 Knickerbocker Ave.,617 Central Ave.,107 Watkins Street,885 Howard Ave.,165 Bradford st.,480 Sheffield Ave.,998 Liberty Ave.,799 Lincoln Ave.,5105 Snyder Ave.,491 Rogers Ave.,2900 Snyder Ave.,1210 Cortelyou Road,1367 Rogers Ave.,1307 Prospect Ave.,4210 12th Ave.,1336 60th Street,6630 3rd Avenue,9219 5th Ave.,1157 79th St.,8653 18th Ave.,126 Foster Ave.,2312 65th Street,1635 E. 14th Street,2429 86th Street,2510 Neptune Ave.,901 Avenue U,2929 W. 8th Street,1361 Rockaway Parkway,6405 Avenue N,1851 E. 48 Street,2732 E. 11th Street,2165 Gerritsen Ave.,Brooklyn Navy Yard Building 292,5113 4th Avenue,1815 Sterling Place,10-40 47th Ave.,41-24 51st Street,33-51 Greenpoint Avenue,11-15 37th Avenue,37-20 29th Street,30-89 21st Street,"42-06, 42-08 Astoria Blvd. South",22-63 35th St.,81-17 Northern Blvd.,97-28 43rd Avenue,27-12 Kearney Street,108-01 Horace Harding Exp.,64-18 Queens Blvd.,56-29 68th Street,86-53 Grand Avenue,111-02 Queens Blvd.,66-44 Myrtle Avenue,78-11 67th Road,119-11 14th Road,12-49 149th Street,40-18 Union Street,41-20 Murray Street,36-18 Francis Lewis Blvd.,40-18 214th Place,159-06 Union Turnpike,61-20 Utopia Parkway,64-04 Springfield Blvd.,44-01 244th Street,254-20 Union Turnpike,89-40 87th Street,103-17 98th Street,101-02 Jamaica Avenue,91-45 121st Street,107-12 Lefferts Blvd.,153-11 Hillside Avenue,104-12 Princeton Street,111-36 Merrick Blvd.,91-04 197th Street,218-44 97th Avenue,143-15 Rockaway Blvd.,117-11 196th Street,145-50 Springfield Blvd.,142-04 Brookville Blvd.,158-57 Cross Bay Blvd.,257 Beach 116th Street,402 B. 169 Street,92-20 Rockaway Beach Blvd.,56-07 Metropolitan Avenue,"16-15, 16-17, 16-19 Central Ave.",420A Weaver Ave,48-06 Rockaway Beach Blvd,14 Brighton Avenue,1189 Castleton Avenue,412 Broadway,875 Jewett Avenue,74 Broad Street,3067 Richmond Road,1573 Castleton Avenue,65 Harbor Road,1400 Richmond Avenue,3730 Victory Boulevard,256 Hylan Blvd.,278 McClean Avenue,1850 Clove Road,1592 Richmond Road,256 Nelson Ave.,345 Annadale Road,1560 Drumgoole Road West,7219 Amboy Road,1100 Rossville Ave,305 Front Street
BK21,1538.69,1648.04,1620.13,1636.96,1787.01,1894.96,1966.61,2001.76,1782.82,1856.49,1926.79,1914.39,2219.49,2207.0,2022.82,2179.9,1998.29,2125.11,2187.02,2398.76,2434.91,2531.88,2616.2,2735.96,2290.12,2461.6,2507.36,2727.92,2658.89,2765.57,2731.38,2791.17,2929.81,3002.16,2904.69,3056.2,3202.05,1761.2,2216.58,2388.71,3044.16,2972.53,3089.41,1481.68,2332.5,1785.95,3153.37,1870.4,2958.6,3116.58,3105.29,3319.63,3158.63,2936.55,3165.4,3344.07,3261.71,3130.9,3184.98,3209.69,3388.92,3198.15,3556.01,3022.32,3155.22,2977.99,3107.87,3351.97,3263.48,3454.79,3214.76,2929.19,2946.75,3543.6,3431.38,3360.78,3456.53,3112.02,2945.5,3268.0,3233.4,3361.9,1583.47,1375.59,1487.23,1456.69,1152.02,1295.37,989.2,1150.8,1161.8,1080.69,1415.63,1398.59,1480.39,1567.4,1653.08,1829.95,1777.38,1665.02,1756.76,1639.23,1656.31,1563.2,1634.67,1887.26,1724.85,2026.37,1867.63,2015.46,1895.67,1904.58,1920.99,1919.35,1703.76,1487.46,1385.63,1567.38,1466.23,1535.03,1431.75,1152.77,1249.95,1138.04,871.54,1054.52,1023.05,915.45,714.01,870.41,713.77,640.85,497.41,682.77,552.32,625.25,391.29,101.62,511.68,312.16,1237.58,979.01,979.3,509.82,691.97,1759.27,950.32,1556.19,2277.25,2349.6,2119.14,2507.65,2447.71,2578.45,2611.25,2679.55,2372.22,2344.43,2307.59,2115.23,2230.92,2166.36,2351.23,2093.63,1880.47,2149.75,2551.39,2476.62,2368.34,2458.86,2571.8,2677.52,2171.15,2328.51,2543.7,2744.15,2709.07,1791.18,1678.36,1789.18,1842.59,1715.37,2132.21,1907.54,2023.83,2390.52,2457.43,1833.76,2118.52,1977.99,2001.42,1495.71,1520.78,1356.77,1717.23,2004.88,2247.08,2723.78,2048.1,1516.88,1537.73,1482.01,1417.24,1262.1,1594.5,1621.38,1818.97,1580.05,1765.89,1103.73,1055.62,1056.59,1272.34,2106.1,2125.81,2416.65,2593.13,2219.33,1286.03
BK26,1325.21,1434.56,1406.64,1423.47,1573.53,1681.47,1753.13,1788.28,1569.34,1643.01,1713.3,1700.91,2006.0,1993.52,1809.34,1966.41,1784.81,1911.62,1973.54,2185.28,2221.43,2318.39,2402.71,2522.47,2076.64,2248.11,2293.87,2514.43,2445.4,2552.08,2517.89,2577.69,2716.32,2788.68,2691.2,2842.72,2988.57,1547.71,2003.09,2175.22,2830.68,2759.05,2875.92,1268.19,2119.02,1572.47,2939.88,1656.92,2745.12,2903.1,2891.81,3106.14,2945.14,2723.06,2951.92,3211.72,3048.22,2998.54,3052.62,2996.21,3256.56,3065.79,3363.0,2889.97,3022.86,2845.63,2975.52,3219.61,3131.12,3322.43,3082.41,2796.84,2814.39,3411.25,3217.89,3228.42,3243.05,2898.53,2813.14,3054.52,3101.04,3167.09,1354.54,1146.67,1273.75,1243.21,923.52,1081.88,753.09,921.88,932.87,851.77,1186.71,1169.67,1255.53,1342.54,1428.22,1601.03,1552.52,1436.1,1527.83,1410.3,1427.38,1334.28,1405.74,1658.34,1495.93,1797.45,1638.71,1786.53,1666.74,1675.66,1696.13,1694.49,1478.9,1262.6,1160.76,1372.86,1241.37,1343.42,1240.15,927.91,1021.03,909.12,642.62,829.66,794.13,686.53,477.9,634.3,515.74,404.75,261.3,453.85,316.21,400.39,155.19,259.49,286.82,291.04,1051.18,754.15,754.44,377.46,467.11,1530.35,714.21,1331.33,2048.33,2120.68,1890.22,2278.73,2218.78,2349.53,2382.33,2450.62,2207.87,2212.07,2175.23,1982.87,2001.99,1941.5,2126.37,1961.27,1655.61,1956.79,2419.03,2344.26,2235.99,2326.5,2439.44,2545.16,2038.8,2196.15,2411.34,2611.79,2576.71,1599.57,1546.0,1656.82,1710.24,1583.01,1999.85,1775.18,1891.48,2258.17,2325.07,1701.4,1986.16,1845.63,1869.06,1363.35,1388.42,1224.41,1584.87,1780.02,2114.73,2591.43,1915.74,1326.64,1342.33,1286.61,1221.85,1071.86,1404.26,1425.99,1623.58,1384.66,1570.49,913.5,858.33,861.2,1082.1,1908.81,1935.57,2226.41,2397.73,2023.93,1095.79
BX22,2004.65,1984.88,1989.55,1970.92,1920.2,1861.83,1838.79,1711.54,1953.42,1872.45,1780.96,1775.38,1479.69,1467.21,1687.77,1554.77,1743.72,1623.41,1565.52,1474.84,1325.93,1194.63,1092.3,1157.32,1449.25,1316.68,1271.94,1111.52,1163.24,1052.53,951.74,1098.03,1027.45,973.98,895.74,696.55,364.13,2007.8,1350.94,1420.33,833.41,835.14,564.31,2057.01,1426.89,1820.66,676.98,1694.7,913.95,966.0,983.94,969.11,679.35,934.78,1086.2,782.54,513.24,767.52,737.43,956.15,623.22,830.45,427.22,874.22,690.26,802.91,740.73,475.93,661.2,507.26,810.03,1023.07,1134.05,1380.1,95.59,754.13,358.17,1087.02,937.6,892.74,872.86,571.75,2218.5,2396.75,2236.14,2374.59,2433.81,2460.23,2617.46,2529.38,2573.04,2629.73,2530.9,2517.94,2821.1,2656.51,2430.42,2506.88,2453.1,2641.71,2382.38,2491.45,2321.35,2309.13,2296.08,2215.22,2234.02,1884.36,2132.69,2101.91,2297.14,2350.75,2245.06,2360.77,2395.88,2622.92,2757.99,2574.75,2673.14,2503.54,2611.17,2916.38,2702.76,2875.02,2802.48,2970.49,2639.07,2786.08,2836.43,2658.97,2883.75,2903.54,2957.74,2809.43,2934.63,3054.58,3049.88,3354.51,3100.16,3277.57,2803.53,3179.2,3208.71,3324.91,3280.45,2247.02,2688.43,2696.15,1716.85,1711.65,1780.85,1603.68,1551.97,1426.87,1433.17,1399.36,1587.7,1792.94,1675.44,1857.71,1746.69,1914.94,1893.15,2001.67,2206.71,2144.14,1608.54,1371.17,1641.28,1687.95,1631.35,1655.81,1987.66,1794.73,1747.86,1895.82,2034.6,2287.25,2269.75,2134.45,2056.63,2098.21,2059.07,2023.57,2244.64,1981.97,1907.49,2130.32,2081.85,2399.43,2385.26,2506.88,3460.22,3432.05,3275.97,2098.17,3066.97,1582.17,3346.11,3121.34,2791.99,2849.02,2760.02,3264.55,3167.57,2704.97,2687.51,2574.32,2705.81,3253.86,3222.7,3053.77,3277.52,3599.53,3275.02,3253.33,3279.46,3040.34,3360.95
QN19,1365.94,1269.99,1304.62,1315.13,1139.54,1124.23,1167.82,1254.09,1273.22,1295.19,1299.06,1414.76,1253.08,1236.67,1370.24,1230.97,1284.48,1124.39,1051.72,1306.71,1233.34,1417.12,1466.23,1576.01,1177.9,1308.4,1354.16,1553.15,1529.95,1592.8,1492.01,1616.41,1762.99,1787.43,1695.36,1858.05,1962.14,1179.0,1365.53,1188.17,1802.4,1888.06,1879.66,1358.55,1240.45,1407.82,1871.24,1575.26,1602.89,1717.22,1661.55,1867.36,1747.57,1465.19,1694.05,1873.52,1850.66,1660.34,1714.42,1738.34,1918.36,1727.59,2085.45,1551.76,1684.66,1507.43,1637.31,1881.41,1792.92,1984.23,1744.21,1458.64,1428.58,2073.04,2227.27,1890.22,2045.48,1640.67,1474.94,1856.95,1762.84,1891.34,910.06,1072.87,1096.35,1202.31,1268.33,1367.81,1439.07,1144.83,1249.16,1254.29,1044.31,953.34,750.76,577.82,351.73,687.7,473.45,689.35,632.55,825.53,729.61,850.28,796.47,894.68,677.9,886.03,798.54,514.26,489.69,447.87,324.39,357.34,317.18,544.23,679.3,523.65,622.04,487.52,661.75,908.63,1010.78,1059.24,1273.79,1155.1,1344.5,1377.15,1427.49,1614.52,1755.16,1583.69,1628.57,1400.49,1523.52,1379.91,1651.09,1885.3,1482.38,1772.37,809.7,1185.37,1214.88,1561.44,1363.03,831.86,1510.04,617.45,926.06,849.6,721.78,1135.12,1050.34,1149.59,1051.75,1120.05,832.99,708.37,884.05,620.09,605.98,477.74,606.64,505.11,97.14,301.37,1080.83,1006.06,897.79,988.3,1032.56,1122.73,715.91,747.19,1017.41,1218.31,1118.89,383.75,484.43,325.23,412.75,458.89,611.81,594.88,815.95,906.4,1045.47,701.64,957.3,1015.38,1038.82,725.86,1679.2,1668.57,1494.94,331.8,1638.29,1231.25,1825.81,2566.06,2581.75,2526.03,2461.27,2311.28,2643.68,2636.71,2713.22,2624.08,2809.91,2152.92,2097.74,2100.62,2321.52,3148.23,3174.99,3465.83,3637.15,3263.35,2335.21
BK34,849.23,958.57,930.66,947.49,1097.55,1205.49,1277.15,1312.3,1093.35,1167.03,1237.32,1224.92,1530.02,1517.54,1333.36,1490.43,1308.83,1435.64,1497.56,1709.3,1745.45,1842.41,1926.73,2046.49,1600.66,1772.13,1817.89,2038.45,1969.42,2076.1,2041.91,2101.71,2240.34,2312.7,2215.22,2366.74,2512.59,1071.73,1527.11,1699.24,2354.7,2283.06,2399.94,792.21,1643.04,1096.49,2463.9,1180.94,2269.14,2427.12,2415.83,2630.16,2469.16,2247.08,2475.94,2742.81,2572.24,2636.38,2648.59,2520.23,2833.55,2650.42,2887.01,2596.19,2796.63,2890.95,3020.83,3070.83,3176.43,3124.65,3094.8,2842.15,2783.26,3438.49,2741.91,2843.8,2767.07,2422.55,2736.75,2578.53,2696.41,2691.11,883.29,652.16,797.77,767.23,421.67,600.39,156.16,465.02,431.46,405.53,740.48,796.75,1072.64,1197.6,1293.42,1156.45,1258.48,1056.43,1083.26,965.72,982.8,869.91,961.16,1213.76,1051.35,1352.87,1194.13,1341.95,1222.17,1231.08,1396.09,1365.97,1344.1,1135.94,1019.63,1294.12,1162.63,1264.68,1161.4,815.72,753.51,727.7,541.98,791.51,453.39,271.86,265.39,260.02,391.06,421.59,466.47,412.9,443.36,610.33,558.62,863.24,655.91,833.32,1072.42,1110.93,964.38,893.75,836.2,1085.77,123.25,1190.19,1603.75,1676.1,1445.64,1834.15,1774.2,1904.95,1937.75,2006.05,1763.29,1916.07,1990.41,1904.71,1557.42,1606.65,1771.11,2004.46,1520.81,1741.52,2439.94,2389.57,2160.82,2282.49,2371.69,2477.41,2084.11,2131.24,2343.6,2544.04,2616.57,1520.83,1497.83,1608.65,1681.17,1592.47,1984.15,1794.05,1936.79,2303.48,2370.38,1746.71,2031.47,1890.94,1914.38,1415.67,1809.79,1645.78,2006.24,1456.06,2530.28,2585.93,2337.11,1270.36,1283.86,1228.15,1163.38,1015.58,1347.98,1367.52,1565.11,1326.19,1512.02,857.22,799.86,802.73,1025.83,1850.34,1878.24,2169.08,2339.26,1965.46,1039.52
BX03,2365.5,2345.73,2406.74,2491.67,2281.05,2222.68,2199.64,2072.39,2314.27,2233.3,2158.93,2284.8,2108.15,2065.51,2240.29,2101.01,2144.35,1984.26,1926.37,2002.12,1886.81,1823.09,1720.76,1785.78,1873.81,1671.29,1626.55,1434.15,1517.84,1407.14,1306.35,1705.81,1553.45,1338.59,1396.75,1276.59,921.68,2368.65,1979.4,1777.33,1278.7,1370.49,1127.03,2434.29,1948.35,2441.93,1239.71,2323.17,1230.07,1282.13,1161.42,1105.28,995.47,1105.02,981.15,1057.44,829.37,933.35,987.43,990.88,898.12,830.34,702.12,814.91,618.96,469.31,328.54,363.69,178.07,220.37,289.16,591.28,688.4,800.24,762.4,869.56,714.1,1094.79,648.62,1166.14,1035.85,846.65,2448.34,2654.26,2596.99,2735.44,2806.61,2841.77,2990.26,2727.2,2830.55,2836.65,2626.67,2613.71,2511.57,2368.33,2143.76,2479.73,2265.48,2481.39,2406.4,2521.24,2351.14,2431.67,2300.01,2334.41,2274.75,2135.1,2156.14,2015.99,2211.22,2239.9,2116.42,2149.37,2109.21,2243.63,2416.82,2149.56,2247.96,2078.36,2185.99,2491.19,2736.19,2641.81,2856.36,2737.67,2927.06,2959.71,3010.06,3040.51,3265.3,3166.25,3211.14,2983.06,3092.17,2948.55,3212.92,3223.59,3051.02,3110.66,2378.35,2754.01,2783.52,2899.73,2931.67,2405.45,3061.24,2369.8,2010.61,1819.59,1958.52,1778.73,1727.03,1601.93,1608.23,1574.42,1406.75,1453.85,1325.72,1432.53,1735.61,1841.04,1590.45,1576.48,1889.18,1874.92,1183.35,945.99,1216.09,1262.77,1119.04,1143.51,1475.36,1282.43,1235.56,1383.52,1522.3,1862.07,1844.57,1709.26,1631.45,1673.02,1633.88,1598.38,1786.7,1469.67,1395.19,1705.14,1569.55,1887.13,1872.96,2081.7,3035.04,3006.86,2850.78,2024.27,2616.54,1069.87,2895.68,3611.39,3282.04,3339.07,3250.07,3754.6,3657.62,3195.02,3177.56,3064.37,3195.86,3639.99,3604.25,3543.83,3767.57,4089.58,3765.07,3743.38,3769.51,3530.39,3822.28
BX31,2232.03,2212.26,2273.27,2358.2,2147.58,2089.22,2066.17,1938.92,2180.8,2099.83,2025.46,2151.33,1996.45,1944.06,2106.82,1967.55,2010.88,1850.79,1792.9,1880.67,1765.36,1721.76,1619.43,1684.45,1740.34,1537.82,1493.08,1343.4,1384.38,1273.67,1172.88,1615.05,1503.54,1318.92,1346.84,1172.67,940.53,2235.18,1878.07,1643.89,1228.79,1320.58,937.94,2300.82,1826.9,2308.46,1065.64,2221.84,1056.07,1076.58,946.69,890.54,1008.18,950.34,826.47,907.65,822.83,718.62,763.82,776.15,658.69,615.61,503.96,660.23,404.23,254.58,113.81,299.91,186.08,446.53,220.22,473.48,593.02,753.19,715.34,614.83,745.82,939.87,433.89,951.41,821.12,746.22,2331.46,2537.37,2463.52,2601.97,2681.88,2708.3,2865.53,2610.31,2713.66,2719.76,2509.78,2496.82,2394.68,2251.44,2026.87,2362.84,2148.59,2364.5,2289.51,2404.35,2234.25,2314.78,2183.12,2217.52,2157.86,1980.42,2039.25,1899.1,2094.33,2123.01,1999.53,2032.48,1992.32,2126.74,2299.93,2032.67,2131.07,1961.47,2069.1,2374.3,2619.3,2524.92,2739.47,2620.78,2810.17,2842.82,2893.17,2907.04,3131.83,3049.36,3094.25,2866.17,2975.28,2831.67,3096.03,3106.7,2934.13,2993.77,2261.46,2637.12,2666.63,2782.84,2814.78,2288.56,2936.51,2252.91,1855.93,1702.7,1805.69,1624.06,1572.35,1447.24,1453.55,1419.74,1289.86,1336.96,1208.83,1315.64,1618.72,1724.15,1473.56,1459.59,1772.29,1758.03,1066.46,829.1,1099.2,1145.88,1095.06,1119.53,1451.38,1258.45,1211.58,1359.54,1498.32,1745.18,1727.68,1592.37,1514.56,1556.13,1516.99,1481.49,1702.56,1445.69,1371.21,1588.25,1545.57,1863.15,1848.98,1964.81,2918.15,2889.98,2733.9,1907.38,2524.9,1045.89,2804.04,3510.06,3180.71,3237.75,3148.74,3653.27,3556.29,3093.69,3076.23,2963.04,3094.54,3506.52,3470.78,3442.5,3666.24,3988.25,3663.74,3642.05,3668.18,3429.06,3688.81
QN17,1603.51,1610.52,1585.03,1553.43,1377.11,1361.8,1405.39,1356.89,1510.79,1454.43,1380.06,1495.76,1334.09,1317.67,1451.25,1311.97,1365.48,1205.39,1132.73,1387.71,1319.39,1503.18,1552.28,1662.06,1258.9,1394.45,1440.22,1428.26,1469.24,1358.53,1257.75,1699.92,1691.7,1553.16,1461.09,1623.78,1727.87,1416.57,1446.53,1274.22,1568.13,1653.8,1650.31,1699.08,1321.45,1645.39,1636.97,1656.26,1368.62,1482.95,1427.28,1633.09,1513.31,1230.93,1459.78,1659.47,1616.39,1446.3,1500.37,1504.07,1704.32,1513.55,1871.41,1337.72,1470.62,1293.39,1423.27,1667.37,1578.87,1770.19,1530.16,1244.59,1219.85,1859.0,1993.01,1676.18,1811.21,1406.4,1260.9,1622.68,1548.8,1677.3,1320.0,1489.02,1506.29,1612.25,1678.27,1777.76,1855.22,1561.96,1665.31,1671.42,1461.44,1404.1,1201.52,1028.58,802.49,1103.85,924.21,1140.12,1048.71,1241.69,1144.8,1266.44,1171.67,1181.18,1070.46,1026.17,1007.09,789.54,892.07,864.02,740.54,773.49,767.94,993.94,1130.06,899.86,998.26,842.14,1014.98,1333.1,1461.55,1483.72,1698.27,1579.58,1768.97,1801.62,1851.97,2030.67,2179.63,2008.16,2053.04,1824.97,1934.08,1790.46,2061.64,2109.06,1892.93,1996.14,1220.26,1595.92,1625.43,1785.2,1773.58,1241.9,1926.2,1068.22,1007.06,857.91,813.53,1096.25,1044.55,960.45,849.65,917.94,570.73,446.11,533.42,240.11,629.96,680.04,398.88,258.98,543.62,409.23,866.78,792.02,628.66,736.1,808.29,914.01,571.13,567.84,780.19,980.64,1060.63,615.96,708.19,548.99,585.2,626.78,587.64,552.14,773.21,848.13,987.21,658.89,914.56,972.64,996.08,949.62,1902.96,1892.34,1718.71,607.08,1595.54,1022.53,1874.68,2990.53,2962.03,2950.5,2885.74,2735.75,3068.15,2875.01,2951.51,2976.25,3202.27,2577.39,2522.22,2525.09,2745.99,3572.7,3599.47,3868.7,3907.78,3655.71,2759.68
BX29,1895.39,1875.63,1936.64,1934.34,1810.95,1752.58,1729.54,1602.29,1844.17,1763.19,1688.83,1738.79,1443.1,1430.62,1651.18,1518.18,1674.24,1514.15,1456.26,1438.26,1289.34,1158.04,1055.71,1120.73,1403.71,1201.19,1156.44,964.04,1047.74,937.03,836.25,1061.45,990.86,868.49,859.15,659.96,327.54,1898.55,1314.35,1307.23,796.83,798.55,527.72,1964.19,1390.3,1784.07,640.4,1658.12,759.97,812.02,829.96,815.14,525.37,780.8,972.43,652.47,359.27,629.71,626.51,818.34,512.97,730.64,465.8,872.01,854.59,967.24,905.06,640.27,825.53,645.64,974.37,1071.93,1042.24,1544.44,198.11,654.31,217.29,933.04,845.79,738.76,735.05,441.68,2109.25,2287.5,2126.88,2265.34,2345.25,2371.67,2528.89,2420.13,2463.79,2536.52,2421.64,2408.68,2675.47,2502.53,2276.45,2372.41,2318.63,2532.46,2268.15,2363.33,2193.23,2199.88,2142.1,2105.97,2116.84,1775.11,1998.22,1947.93,2143.16,2216.28,2091.08,2206.8,2241.9,2468.95,2604.01,2455.18,2553.57,2411.73,2519.36,2824.57,2593.51,2765.77,2713.92,2861.63,2550.5,2697.52,2747.87,2570.4,2795.19,2814.97,2869.17,2720.87,2846.06,2966.02,2961.32,3265.94,3011.59,3189.0,2711.72,3087.39,3116.9,3233.1,3191.89,2137.77,2599.87,2542.17,1607.59,1557.67,1631.33,1449.7,1398.0,1272.89,1279.2,1245.38,1433.72,1638.96,1521.46,1733.2,1592.71,1760.96,1739.17,1909.86,2052.73,1990.17,1516.73,1279.36,1549.47,1596.15,1539.54,1564.01,1895.86,1702.93,1656.05,1804.01,1942.79,2195.45,2177.94,2042.64,1964.82,2006.4,1967.26,1931.76,2152.83,1890.17,1815.69,2038.52,1990.04,2307.62,2293.45,2415.08,3368.42,3340.24,3184.16,1944.19,2975.17,1490.36,3254.3,3084.75,2755.4,2812.44,2723.43,3227.96,3130.99,2668.38,2650.92,2537.73,2669.23,3169.88,3134.14,3017.19,3240.93,3562.95,3238.43,3216.74,3242.87,3003.75,3324.37
BX30,1808.62,1788.86,1849.86,1934.8,1724.17,1665.81,1642.76,1515.51,1757.4,1676.42,1602.06,1727.93,1551.28,1508.64,1683.41,1544.14,1587.47,1427.38,1369.49,1445.24,1329.93,1266.21,1163.88,1228.9,1316.94,1114.42,1069.67,877.27,960.97,850.26,749.47,1148.93,996.58,781.72,839.88,695.14,340.23,1811.78,1422.52,1220.45,721.83,813.61,502.87,1877.41,1391.48,1885.06,630.57,1766.29,673.2,725.25,702.89,610.91,438.6,694.03,778.66,420.44,234.55,424.58,394.48,613.2,314.14,520.18,287.81,678.23,665.01,814.29,821.91,568.64,753.91,648.42,902.74,878.15,848.46,1430.49,504.71,460.74,293.64,784.28,652.01,531.83,529.91,219.81,2022.47,2200.73,2040.11,2178.57,2258.48,2284.89,2442.12,2333.36,2377.02,2449.75,2334.87,2321.91,2588.7,2415.76,2189.67,2285.64,2231.86,2445.69,2181.38,2276.55,2106.46,2113.11,2055.33,2019.19,2030.06,1688.33,1911.45,1861.16,2056.39,2129.51,2004.31,2120.02,2155.13,2382.17,2517.24,2289.16,2387.56,2217.96,2325.59,2630.79,2506.74,2679.0,2627.15,2774.86,2463.73,2610.75,2661.09,2483.63,2708.42,2728.2,2782.4,2634.09,2759.29,2879.24,2874.55,3179.17,2924.82,3102.23,2517.95,2893.61,2923.12,3039.33,3071.27,2051.0,2513.1,2455.4,1520.82,1470.9,1544.56,1362.93,1311.22,1186.12,1192.42,1158.61,1346.95,1552.19,1434.69,1572.13,1505.94,1674.19,1652.4,1716.08,1965.96,1903.39,1322.96,1085.59,1355.69,1402.37,1345.76,1370.23,1702.08,1509.15,1462.28,1610.24,1749.01,2001.67,1984.17,1848.86,1771.05,1812.62,1773.48,1737.98,1959.05,1696.39,1621.91,1844.74,1796.27,2113.84,2099.68,2221.3,3174.64,3146.47,2990.39,1857.42,2781.39,1296.59,3060.53,3054.51,2725.16,2782.2,2693.19,3197.73,3100.75,2638.14,2620.68,2507.5,2638.99,3083.11,3047.37,2986.95,3210.69,3532.71,3208.2,3186.5,3212.63,2973.52,3265.4
BK27,1194.75,1304.1,1276.19,1293.02,1443.07,1551.02,1622.67,1657.82,1438.88,1512.55,1582.85,1570.45,1875.55,1863.06,1678.88,1835.95,1654.35,1781.17,1843.08,2054.82,2090.97,2187.94,2272.26,2392.02,1946.18,2117.66,2163.42,2383.98,2314.95,2421.63,2387.44,2447.23,2585.87,2658.22,2560.75,2712.26,2858.11,1417.26,1872.64,2044.77,2700.22,2628.59,2745.47,1137.74,1988.56,1442.01,2809.43,1526.46,2614.66,2772.64,2761.35,2975.68,2814.69,2592.6,2821.46,3088.34,2917.77,2981.9,2994.12,2865.75,3179.07,2995.94,3232.54,2941.72,3101.91,2924.68,3054.56,3298.66,3210.17,3401.48,3161.45,2875.88,2893.43,3490.29,3087.44,3189.33,3112.59,2768.08,2892.19,2924.06,3041.94,3036.64,1254.75,1037.29,1143.29,1112.75,808.07,951.43,590.19,857.28,850.58,787.17,1122.12,1105.07,1231.21,1318.22,1418.35,1536.44,1542.65,1371.5,1463.24,1345.71,1362.79,1263.84,1341.15,1593.74,1431.33,1732.85,1574.11,1721.94,1602.15,1611.06,1686.26,1684.62,1469.03,1252.76,1136.45,1410.94,1279.45,1381.5,1278.22,932.54,956.44,844.52,578.03,885.53,729.53,615.11,315.0,471.39,352.83,241.84,88.68,431.32,293.69,456.27,192.17,451.05,391.24,500.95,1107.06,858.58,810.32,456.51,571.54,1465.76,551.3,1307.01,1983.73,2056.08,1825.62,2214.14,2154.19,2284.94,2317.74,2386.03,2143.27,2291.11,2254.28,2061.92,1937.4,1931.64,2116.5,2040.32,1645.75,1946.92,2498.07,2423.31,2315.03,2405.55,2518.49,2624.21,2117.84,2275.2,2490.39,2690.83,2655.75,1637.65,1614.65,1725.47,1789.28,1662.06,2078.89,1854.22,1970.52,2337.21,2404.11,1780.45,2065.21,1924.68,1948.11,1442.4,1467.46,1303.46,1663.92,1770.15,2193.77,2670.47,1994.79,1163.73,1179.43,1123.71,1058.95,908.96,1241.36,1263.08,1460.67,1221.76,1407.59,750.59,695.42,698.3,919.2,1745.91,1772.67,2063.51,2234.83,1861.03,932.89
